id;concept_id;concept_confidence
df377baf-eb20-40bf-88c8-e00e5209497e;A2.general;0.45
3ed83188-f25b-4748-88ea-9d25c61d893e;A2.general;0.45
a7f79f1a-041a-463e-b985-9ae05e85e5c1;A2.general;0.45
0d367636-3153-468d-974b-d814e444a99b;A2.environmental_regulations;0.97
83be5fe5-ba59-48e7-829b-ba5b1af66223;A2.general;0.45
313e6c5f-bce4-403d-b01c-d00600b2a718;A2.general;0.45
4ddb416b-3932-4fd3-97b3-8008471f6b07;A2.zoning_and_variances;0.98
40fa1e7a-a123-4861-8762-d5aa8735024d;A2.general;0.45
fe70a43f-e9ea-410c-9456-3fc3f4eb6e72;A2.general;0.45
87858694-231c-4a96-9ead-32544dc8c6ee;A4.general;0.45
e592f905-b79b-48aa-8937-fa896fd38b67;A2.subdivision_and_plats;0.96
a9ff5c67-c7b3-407b-96c9-cc75b32947c1;A2.zoning_and_variances;0.97
e533d863-2a86-4bf4-a5a0-d2da9388a16a;A2.zoning_and_variances;0.97
0cf9b9be-6bb8-466d-a5b9-d45b956629b4;A2.zoning_and_variances;0.97
0955069e-0ad3-495b-8b99-cde73e4a8ee7;A2.general;0.45
c5e3f4ff-5b13-4650-b2ba-fa42a379872d;A2.general;0.45
8ad08678-c815-4906-8306-9519708a3c7a;A2.general;0.45
e03e91e6-1e14-44c5-a333-f8d348eab683;A2.general;0.45
d7de8246-d6df-4b4e-94ff-979f245b648a;A2.deed_types;0.97
2089644a-d46a-4658-91e8-2db8c65df51d;A2.deed_types;0.97
0f27345c-6ab8-4a4d-9f7d-f23a60a6a01d;A2.general;0.45
1526ad07-dbe1-47df-9e97-b772d7492b42;A2.general;0.45
59f51b45-5d28-47fb-9a42-aa363e929761;A2.general;0.45
5ff1cbdf-e668-4aeb-a7d0-850eecfe683f;A2.general;0.45
daba1d73-2973-43fd-ba70-8b7745dd54b3;A2.general;0.45
1633f278-22dc-455d-b18b-c10365b52b62;A2.general;0.45
6b7fee4b-258b-4a68-a2a0-656ec990e674;A2.general;0.45
cfeaf35c-f91f-4c60-b2e0-d3fd34d5928b;A2.general;0.45
c3f282db-1511-4f89-a7de-a5bd3a81d404;A2.general;0.45
b700585e-dc5a-4231-906f-d15bec4b5ab1;A2.eminent_domain_police_power;0.97
eb5c1087-8fb6-4163-aece-bec84d6c7a66;A2.eminent_domain_police_power;0.97
a99616ca-5d50-4b68-a5b3-6c7f7ce8de74;A2.general;0.45
075403df-f77b-4963-beff-6a9bbda45b0e;A2.general;0.45
f9731440-983a-4880-8582-4a5aa74920be;A2.eminent_domain_police_power;0.99
dd0264f4-8f49-439a-b3fa-0031a310dae9;A2.eminent_domain_police_power;0.99
20ab474e-9ece-445e-9f54-ca5e8ccf3667;A2.general;0.45
76bcc008-de24-479e-80f9-181231a3b249;A2.general;0.45
679b4a9b-7bf5-40c9-bab7-9ed3d033d2e5;A4.general;0.45
bf6f1882-8b90-4761-a27b-1e0d16335641;A2.taxation_assessments;0.97
acf24217-39a9-4c23-8cf9-6fd339a1e901;A2.taxation_assessments;0.97
8c922344-522c-49ec-9c69-08422118afba;A4.appraisal_methods;0.9
27bd81b2-b06e-45d8-8ffd-9c0135f70eae;B1.contracts_void_voidable;0.99
e05e65d3-9eb2-4d5c-87d7-5a66dd615cd7;B1.contracts_void_voidable;0.99
c7f5857e-f433-4234-9e84-ea1e71b6600a;B2.lease_types_gross_net_percentage;0.99
5f648257-2e42-4231-8f80-8603d388b3a7;B2.general;0.45
7065765d-e791-4217-ace9-94c75ff509cb;B2.commission_procuring_cause;0.97
15f075ee-81f2-492c-b7f9-724c94d45f78;A4.financing_underwriting_pmi;0.96
36403d63-f446-4f66-8e23-272a8e04136b;B2.agency_disclosure_first_substantive_contact;0.96
cc8d556b-0ea0-4942-8074-41edbf66f6d6;B2.agency_disclosure_first_substantive_contact;0.94
64af1208-2bf4-4fc7-add4-bc49e145e8f5;B2.fair_housing_ada_protected_classes;0.99
aae0998f-ef94-4fbe-b4ac-754476d3c100;B2.agency_disclosure_first_substantive_contact;0.93
3fce0b8e-9601-48ec-bb52-80b7eb6c3594;B2.fair_housing_ada_protected_classes;0.99
7d4cb538-1fde-4bab-bb14-47e092537622;B2.agency_disclosure_first_substantive_contact;0.96
08e56a58-29a0-49cc-ac30-406b0666c6dd;B2.agency_disclosure_first_substantive_contact;0.93
1f02ea1c-9675-42ab-8b4a-cc80a90f4356;B1.general;0.45
ac06d90f-3d3b-4e6d-9a34-00418e078d9b;B2.agency_disclosure_first_substantive_contact;0.94
fbb0df54-d514-42df-89c1-f9ae16cca8ce;B2.lease_types_gross_net_percentage;0.96
c15c2bce-a041-4d66-b1a8-44159f1bba78;B2.agency_disclosure_first_substantive_contact;0.96
f1bc23c0-4396-4c5b-acdd-97b0ec11a15c;B2.agency_disclosure_first_substantive_contact;0.93
8d771517-ad8f-4df3-b9c4-c340c0c355da;B2.agency_disclosure_first_substantive_contact;0.92
2f9c2e1c-801e-48d0-bfc5-992c8b758fbb;B2.fair_housing_ada_protected_classes;0.98
8bd1a3cf-552c-4a45-b787-297f7edcc79a;B2.fair_housing_ada_protected_classes;0.99
0578b2e2-731d-444d-b6a1-b77556f016fa;B1.general;0.45
b7f53ab5-a8f1-4c06-a374-fc9de1f73798;B2.general;0.45
dfa531ae-0307-4747-a5de-7ab9a325bd10;B1.contract_remedies_breach;0.97
403d44cf-45a5-49c9-b287-eeda86450208;B1.statute_of_frauds;0.98
c0a2ac2b-5701-40a3-b84a-d3f57785cf65;B2.general;0.45
c31821f1-c69b-48c0-affe-ba820986f760;B2.commission_procuring_cause;0.95
e18acf59-2b64-4f8b-b484-8a796250ea16;B2.commission_procuring_cause;0.95
dd83cec3-b59b-4e0f-8569-e89834e912ed;B2.general;0.45
7ab7daea-3846-4c2c-b1b5-e3303ef07cf4;B1.statute_of_frauds;0.97
fc58e175-4e52-4f44-86c7-d8b2016c4f24;B2.general;0.45
70dac183-8383-4ef1-a1f3-fd08b511998e;A2.general;0.45
6d69a6bd-227a-47d1-a822-24149f90669b;A2.general;0.45
74d8ad63-6487-43ed-9df3-40baf8621729;A2.general;0.45
2cce151e-fe03-4121-84dd-caa1fd2d20bc;A2.general;0.45
540568e9-5b0c-4d18-a8f1-03d9f0fa0724;A2.general;0.45
544b9650-0e0f-4144-a5c6-9860d6e769a4;A2.general;0.45
79c56253-9d20-4dea-ae66-80514e7a2e55;A2.general;0.45
fb58f15e-6426-48e7-b1b5-85bf9bf6f8b8;A2.general;0.45
81acfb1d-9f74-42f9-aba9-f0570a4d8d89;A2.eminent_domain_police_power;0.97
5564fcf7-6d88-4513-81a7-e091faa7ac55;A2.eminent_domain_police_power;0.97
47e7974f-fc14-4e65-b891-b95f1d4a4d6a;A2.general;0.45
cdbde015-d548-492b-a1da-4a0d68b03a33;A2.general;0.45
ed296f2b-acd8-4d49-b717-ab8c9864fdce;A2.general;0.45
8ba9e134-6ae4-4013-a765-f838604f23d4;A2.general;0.45
1d39ee9d-f2e0-4429-aa3d-2271db54d0db;A2.general;0.45
f60507a2-b484-4fc0-bed9-08be001c7578;A2.general;0.45
b12c4955-d6bc-4540-bde5-c66ab8afe288;A2.deed_types;0.97
cc2d0a54-ef1d-4c33-b114-a811a76864b4;A2.deed_types;0.97
0d96fc66-d930-492f-a109-84ed34410d8a;A2.general;0.45
90e3a129-dc6b-4dc8-b315-ecc420cb289f;A2.general;0.45
e3e10bc8-3b39-4190-9cb2-24ad26c1b20e;A2.general;0.45
930509f4-57e9-4d3a-99f9-45fba225b92a;A2.deed_types;0.97
555e65a2-9b2c-442f-bfbd-6301ac1bc7e0;A2.deed_types;0.97
7b4ace15-ca16-45db-a343-bfa72981da63;A2.eminent_domain_police_power;0.97
02bd4dd9-bb51-4d68-a38e-a405ef8b96e9;A2.eminent_domain_police_power;0.97
ff002397-e63e-424e-b793-397c79c845d0;A2.general;0.45
048a9888-2e41-40ec-a836-25e8d438bacd;A2.general;0.45
78117855-0c91-4fbd-9564-efce9e27a88c;A2.deed_types;0.97
65a09265-f87b-4b96-984e-d153d3faad0f;A2.deed_types;0.97
cdba6498-ed24-419e-ada9-a6a18f1bcd02;A2.general;0.45
91fc8bf5-2295-4382-9510-d84ed25c8a19;B1.offer_acceptance_termination;0.97
45345477-0860-47f9-9a54-0cea211719ac;B3.dual_agency_designated;0.97
0a3cb6e2-5132-4dbb-9687-86ffaa544de8;B3.agency_types_special_general;0.97
486af5f4-fd74-4532-9e7f-a92dc8b89845;B3.agent_duties_loyalty_confidentiality;0.99
a39fb609-aa9f-449c-9ef7-7a2ef66a1e5f;B3.agent_duties_loyalty_confidentiality;0.99
75941f2b-fea0-4375-9e53-d5c3f37c4241;B3.dual_agency_designated;0.99
92f9db26-48c8-4db5-9d4e-db5e80f12ccd;B3.buyer_brokerage_obligations;0.95
6700cbf2-692e-41df-8315-904a405fdf58;B3.general;0.45
7788bb3e-f6af-4b7e-be4c-16b3868d84f2;B3.general;0.45
082fbe67-3d68-4c40-8d8d-2f2943b162aa;B3.agent_duties_loyalty_confidentiality;0.88
5d901d39-5be9-4d27-9ba7-2f9586de7073;B3.agency_types_special_general;0.97
cf67683d-6db9-489c-9c27-98cbfca0d2fa;B3.agent_duties_loyalty_confidentiality;0.98
bad6bd4b-4538-4b3d-9d57-0117b3f189b9;B3.listing_termination_breach;0.96
d1724ee8-c9cc-46e1-a979-8c764414a0d1;B3.agent_duties_loyalty_confidentiality;0.97
da6b5e3f-209e-4cfd-89a4-f7f418473ca1;B3.agency_types_special_general;0.99
77d86029-1e59-4144-8f02-ef975c70a419;A4.appraisal_methods;0.97
35c64c42-b669-46ec-a41d-2ba5c9300ec3;B3.escrow_trust_account;0.97
215563a0-d2de-463d-8c81-fe6712b2b610;B3.general;0.45
ab9e5d43-4162-4c2e-a279-60cab73c0c4f;B3.general;0.45
f526f5e2-ec1b-4697-8cb0-55d423c8685f;B3.general;0.45
abac4739-5f50-43eb-9e6d-7bdea81d5471;B3.agent_duties_loyalty_confidentiality;0.97
c16804b2-9d1b-4a43-a03d-67f716aea4b9;B6.general;0.45
6f721503-f21c-4eac-a966-886939ec35b6;B3.agent_duties_loyalty_confidentiality;0.97
1bd00cf1-f40a-46af-b187-1cbf6c3db7e0;B3.general;0.45
da4599e3-487f-4047-afe0-43c93fb7b236;B3.general;0.45
b5508696-b8e3-4475-8e0a-eb331b1b11b9;B3.general;0.45
39d52977-3bd6-4d47-b621-a187099a2393;B3.agent_duties_loyalty_confidentiality;0.97
8900cb78-1104-4638-bc48-84f179a1d17e;B6.general;0.45
bd491af9-c44f-439a-87bd-697afff17615;A4.appraisal_methods;0.97
89a951a0-9dca-4204-b589-1248d234fec5;B1.earnest_money;0.99
407a02fe-ff4e-4134-87b5-7326a755ad7e;B3.escrow_trust_account;0.99
6f87405e-1ebd-444e-9113-641993f599ed;A4.appraisal_methods;0.97
6dab31de-70c7-4eb5-9fdb-a8a71c1d752f;B1.statute_of_frauds;0.97
3e6a5861-5afe-40e8-9759-fa629d77f98a;A2.general;0.45
eaf9e18d-d141-46ec-ad27-31a6f221058f;A2.general;0.45
2e349baf-48eb-437a-8a82-68a4ca356fa1;A2.general;0.45
384df850-1bf8-4a9a-9f55-35e9dd2187e1;A2.eminent_domain_police_power;0.97
61d460f7-5a72-4ee1-9aca-c1e78060e304;A2.eminent_domain_police_power;0.97
ee810806-ec0d-4555-a886-bbbf57c5c877;A2.general;0.45
3a99fa13-9c2e-4f9a-aeb1-8fd654bb004c;B1.general;0.45
a589fbe7-8a00-45b1-b712-12dfffc092ce;A2.general;0.45
a0da19b3-7329-41c1-a597-0aa66be14fd0;A2.general;0.45
0a58efbd-481d-410c-b7e9-76ed2b1a4a6d;A2.general;0.45
869ab12e-77bf-485f-b31f-cab930be5d79;A2.deed_types;0.97
2ee4a8e0-a53a-458f-a0a5-5c44d34bff34;B1.general;0.45
0d0e084d-9d7d-4dd8-a6a4-3f846cace64a;A2.deed_types;0.97
319fadc0-a5cc-4518-9219-85f6d570924a;A2.general;0.45
12c9c237-02af-46cb-b95a-60d7290b1c23;B1.contracts_void_voidable;0.97
a8c2518e-c1af-48b5-8661-5318787f014e;A2.deed_types;0.97
40b50dc6-77a6-4f8f-951d-24b3c95601e9;A2.deed_types;0.97
9c091f78-8a7a-4576-85d8-41c840d8b903;B1.earnest_money;0.98
d3c2a2a9-99c1-4807-9adc-1e7f8871fa29;A2.deed_types;0.98
94bbeb70-82b1-41fc-92b7-fdfa9e20deec;A2.deed_types;0.98
d29c7722-1eb6-4caa-ba71-a55773b6327e;A2.general;0.45
5b3d38ad-4175-4b03-a7ce-5ff5477e7545;A2.general;0.45
9f3d24ae-b307-42d6-a9ed-b3e82d604466;B1.statute_of_frauds;0.97
e2b4ec15-7ff8-4f40-b36d-1f22f77dcedc;A2.general;0.45
f10c62d6-361a-46bc-a04b-c7b8f5aa3607;B1.contracts_void_voidable;0.97
4dd9fc17-54e0-49c3-b446-764c7888f4ce;B1.contract_remedies_breach;0.97
546d0a2c-f79b-47e9-9a3a-3dc1e7d49f04;A2.general;0.45
ab2a6315-29f0-4034-a801-90be600135f4;A2.general;0.45
8c7a4132-2b06-450a-95c1-1f2eabe420f8;B6.general;0.45
602e0c02-b697-42a8-9e2d-f81ba7f97b03;B6.general;0.45
2f05285a-a618-4088-9228-69ddacae3152;A2.general;0.45
05582ad0-27da-47ca-a4ab-3152fd87a368;A5.math_commission_proration;0.97
4ddc382f-8185-450e-badf-0c3ad91ddbc3;A2.general;0.45
a6e88b12-c7a5-489a-ac43-85f83567eb8d;A2.taxation_assessments;0.97
bf70ff9a-64bb-4919-b979-a9eaeeea45b9;A2.subdivision_and_plats;0.96
3bdfc00e-db24-4f3d-986a-d257bd784f79;A2.general;0.45
55c411ea-51aa-494f-a07f-060a4ae69c92;B1.offer_acceptance_termination;0.97
c6e1c97d-3b5f-4c14-8ead-a38abfd3c02b;A2.general;0.45
0dfda9ea-0963-4fe2-bbc1-56344cb3aa40;A2.general;0.45
06e2ad82-0af0-499a-b9cc-ddc4e4147eed;A2.general;0.45
b9a1ea2f-3f27-4551-b91e-196edb8a6523;A2.general;0.45
df4fc3b8-7dd9-4268-b93c-27a29af2df54;A2.general;0.45
cb6da2f7-350d-4da9-9ff0-2786e2786290;A2.subdivision_and_plats;0.96
edb4312a-b0c3-4c56-aeaf-1a4a19451c51;A2.general;0.45
61a604bb-282d-4331-89bf-406327be4d4e;A2.environmental_regulations;0.97
84657611-12d0-4cd3-858f-035e363236b1;A2.general;0.45
a50ab8a9-d76f-4d07-a3ce-aff94414183a;A2.zoning_and_variances;0.99
38124431-fabc-42a8-b26e-0fe4278bd330;A2.title_insurance;0.97
e97832a8-c953-48b1-bf49-3f0705a4138c;A2.deed_types;0.98
770740fe-b531-44c4-a1ce-09af2b22e7a5;A2.general;0.45
f881a52e-1cfd-445b-97f4-b1e6271ec602;A2.general;0.45
16c2e68c-118a-4f63-a571-126b26bb5a86;A2.general;0.45
b2b7fa20-4a05-43ea-bb5e-99eef25a30f8;A2.zoning_and_variances;0.97
20331652-7336-4edb-a566-d383c435f8fa;A2.subdivision_and_plats;0.96
9db54430-1c3c-467b-865e-79756476c240;B1.offer_acceptance_termination;0.96
baa5ed36-dd90-4e9d-87c4-4f82a1ffee1a;A2.environmental_regulations;0.97
b66287dd-b5ed-45a1-975a-d47bdb12d231;A2.general;0.45
e44608c9-34fb-4336-abbd-a47e044c2a84;A2.environmental_regulations;0.97
4030c620-6d42-4e8b-b3d3-a47d0f041fe7;A2.environmental_regulations;0.97
cdda997c-8b89-403e-bc89-a6234797adbb;A2.general;0.45
202e7448-7561-4cb9-ae1c-f825e041e966;A2.eminent_domain_police_power;0.97
108f58dc-5288-4a1b-aba1-e96015f88c2d;A2.general;0.45
c4936903-9933-49be-ac02-0512af780aa0;A2.general;0.45
541ff1c7-a592-47e8-9d57-c97e8f7d6ec4;A2.general;0.45
1ecc65bd-b47c-4633-90f0-4631b822f4d7;A2.general;0.45
ecaed07e-50d2-49ac-b8f8-b0f6022ad03e;A2.general;0.45
b1d3e8ea-59c4-49e8-aca8-e9f8f55b054e;A2.zoning_and_variances;0.97
210c56e8-f9c6-4320-8a27-840cb9e23c8f;A2.deed_types;0.97
2cc3ed4d-689a-4761-9e62-245d67f5c200;A5.general;0.45
4b6a6d18-bc2c-4f7e-888d-3c5e088b91bb;NULL.invalid;0.0
c9be2eb9-a004-4289-8d31-2e0c9aa5b9ed;A2.general;0.45
b5ab0391-1423-4ed0-b828-b65a846516fa;A2.title_insurance;0.97
bfdf43a8-8fa0-4649-9e22-30e1319b2149;A2.zoning_and_variances;0.98
70393bf5-cb83-43da-be9a-7a0b4f8f44ca;A2.general;0.45
a91baa52-ee02-4408-96a1-5fc7bcc43d35;A2.zoning_and_variances;0.98
1e6e0f2d-1167-4d56-bf3e-3f3fd6ffaa8b;A2.general;0.45
acce98d4-44b1-45a2-9a34-6b79b0a3c919;A2.general;0.45
7f3e28b6-f685-4e46-b9fb-85e85a7a85bf;A2.general;0.45
6b78357c-1277-4584-8772-1ead3b57d9d3;A2.general;0.45
123a51ef-3757-4b19-92ae-af8f65fd179e;A2.general;0.45
b3aa8759-0f6b-405b-ad62-65bd28112a00;A2.general;0.45
0ad4fc1e-5c6f-491c-a1a4-27243e2923e4;A2.general;0.45
c1c29f5e-bc0a-4a29-9f28-d2cb57fcc7d4;A2.general;0.45
8df151c1-df97-45e9-8c71-63408b9e6648;A2.subdivision_and_plats;0.96
738fc0f9-6e78-4869-aa7d-feedf252c5d4;A2.zoning_and_variances;0.97
0484f729-4774-45f0-8e2c-0565a1294afb;A2.general;0.45
0a61758d-2129-433f-8538-224d70d093e3;A2.general;0.45
4ae3c87f-9a0e-47ae-a3ab-eba6e06ee72d;A2.general;0.45
d7e03fa4-08ec-4329-bb53-487ab4cb6bfe;A2.general;0.45
00f36f8f-4f0d-4eb2-9116-130e6c0c45a4;A2.general;0.45
2bcfafad-7ba3-42dd-b99d-ccedef60f1eb;A2.general;0.45
3aa8ac63-7b19-44eb-8907-1813fa33a93d;A2.taxation_assessments;0.97
d8efc1b0-1153-4036-bed3-f0c2729b8e1c;A2.general;0.45
98ee9f1f-a1b4-426f-ba1a-53356b4dbdbd;A2.general;0.45
3326afa8-da13-46c7-9f7b-a9dfa49797ff;A2.general;0.45
f45922f0-81c9-4503-be00-669ae1eba3bc;A2.general;0.45
e9d61032-0e52-4ef9-b281-6a0836917ed8;A2.general;0.45
474f75ee-0170-406d-8e25-60f8f44e7c6b;A2.eminent_domain_police_power;0.99
69d89486-f1f3-4b7e-810a-7bcc3dbb69e6;A2.environmental_regulations;0.97
23c54a31-17a8-43f9-8886-7c168e349281;A2.general;0.45
02492089-3fdf-4c40-8d0e-c13d85ee2a7e;A2.general;0.45
5fc10982-6dfa-4112-8267-9f6ddbda3f34;A2.general;0.45
ec50a4e2-45ce-4b4d-b50c-2a08df4b4f4c;A2.general;0.45
8260cc7b-9f15-412f-9d7c-22e404bca624;A2.general;0.45
7486ca1f-52a0-43df-9c27-db42435ceee4;A2.general;0.45
d0d2db35-f141-42de-a295-9f3b3a46a28d;A2.zoning_and_variances;0.99
b7dd8034-d609-45ce-bd36-13392663258d;A2.general;0.45
25efdc9c-b3d3-413f-869f-ad9f9f225614;A2.taxation_assessments;0.97
c300f8cc-d699-4872-ad49-a98ad9bb73ed;A2.title_insurance;0.98
b657645e-1828-4576-8dc7-22b4949fdf43;A2.general;0.45
5d2b662f-9b0a-4df3-ab73-ccde948a965f;A2.general;0.45
9a25ab0b-6ec0-49fe-b9e2-807039ecbe35;A2.general;0.45
70c85599-3346-44f4-935f-3f7f6dde37cd;A2.taxation_assessments;0.99
7cb522a4-9231-43c2-a413-006561620bde;A2.eminent_domain_police_power;0.97
7562536f-c402-402d-a705-a6ac7709181e;A2.general;0.45
d506e99e-4960-4786-92ed-e373071e96f8;A5.general;0.45
e7934505-bf0a-438e-bbff-6e22c94ba29b;A2.general;0.45
5d6721af-a994-4f1e-81d1-d17d6d01d8cb;A2.taxation_assessments;0.98
b7956bbd-f3ed-4763-80e6-56fd76ac6d60;A2.general;0.45
8f185233-c1d2-41bc-9b2a-c0e18fb29540;A2.general;0.45
67789e98-caf8-46fa-8fef-4efb1ddd3ed8;A2.general;0.45
43d2fcaa-324b-4a83-b9cd-2a583e52ddee;A2.general;0.45
b7e81663-5c5f-48c1-b645-876d03eaa1a7;A2.general;0.45
be7f5a17-4e77-47ff-8c1b-1dea232939bf;A2.environmental_regulations;0.97
aec387e2-410b-4268-99a0-abb2bf2fa22b;A2.general;0.45
f7743ced-45fe-4ea7-bc37-512fa33501fa;A2.general;0.45
78fab974-a834-4013-bcbd-25ea5452510a;A2.general;0.45
92e1e673-68b8-41da-b77d-1f325f0f77f2;A2.environmental_regulations;0.97
50e1fc29-36af-4110-9e86-82bc34ae2044;A2.title_insurance;0.97
95c4bda1-cca0-4199-85f7-9143b8edd634;A2.general;0.45
8e5cf3e1-9604-4d0b-a6f9-45150fe93cc6;A2.taxation_assessments;0.98
dc453079-c51c-4afd-adfb-ec2ce7283bdd;A2.environmental_regulations;0.97
bc26dac3-cae8-4fd6-9262-bb0ee52dee7d;A2.general;0.45
30f75524-eb4f-442b-81fb-1c6f7745c783;A2.taxation_assessments;0.97
d6bfa14b-b667-400f-975f-c98f9d0a0f6d;A2.subdivision_and_plats;0.99
9e47973e-edc0-4ce6-bfe2-74a152a02eb0;A2.general;0.45
2ecd63db-fdde-4217-8402-0ddbc5809e5f;A5.general;0.45
28ec3407-22c0-44ff-b32b-4d6873f3793e;A2.general;0.45
a564e5d4-c45d-4790-9a87-3374a29bd1b9;A2.subdivision_and_plats;0.97
2d8f0086-baf1-49d7-9a4d-d75eb5303ff3;A2.general;0.45
84ef74e0-e95f-444f-b4f3-199d80a73e35;A2.general;0.45
89584087-6130-4a9a-81c7-b0c14a4a441f;A2.general;0.45
b7c4af2c-1c1a-4b42-8786-dd60d68158d0;A2.general;0.45
2fff7995-82d1-48f2-bf03-383e5114567d;A2.taxation_assessments;0.97
600c025c-1211-403b-a296-c0d7293249ee;A2.deed_types;0.97
c8e66677-d545-4a1f-a3b6-b7a4d9fc823a;A2.environmental_regulations;0.97
44aaefaa-997b-4665-baae-5fae3c32229c;A2.general;0.45
a81007e7-8a47-4c91-903f-9c6b31c0ffd1;A5.general;0.45
eb4e51c7-ce34-415e-a4b8-2e3f0f90040a;A2.general;0.45
47adba7f-86c1-4183-a066-4cf9ea669611;A2.deed_types;0.97
4e9bf7c8-9e16-4856-9bbe-a2f61a52b303;A2.subdivision_and_plats;0.96
0dcfa4af-b06c-4699-baa7-88f3849485ed;A2.general;0.45
490e67c3-d722-4c00-be9b-1ecabeb5b8b3;A2.taxation_assessments;0.99
07604535-0da9-49e1-aa90-308876b3b926;A2.general;0.45
16d0f2c2-f234-4dc6-91d7-d2e69d973dc7;A2.general;0.45
3b57bd0d-06bc-48c0-96e2-e04a5dc1f5ab;A4.appraisal_methods;0.9
442ee434-e5dc-437a-8b31-1138cba1ff07;A2.general;0.45
2df5dadf-98c0-432b-bbc4-461cef226e33;A2.general;0.45
b63f264c-fd54-4dea-bd35-cdce1381510f;A2.general;0.45
d8bb19b7-7c24-4e1c-8bd6-da0348a03757;A2.taxation_assessments;0.98
2a5379cd-9437-46d7-894f-b2ded2ffcc52;A2.general;0.45
cc60c7fb-decf-446f-8b31-fdef4f5077a3;A2.general;0.45
6f72afa5-9d0b-4b5b-a01d-682d9f8e0875;A2.zoning_and_variances;0.98
263ae0c6-2bdd-4bc8-b638-7c934d5e2fc5;A2.subdivision_and_plats;0.98
ddd63c03-5164-4dd6-b209-e90983d388ed;A2.eminent_domain_police_power;0.97
733df926-c0b9-4845-86e5-088cb2772b8a;A2.general;0.45
4d37cf68-48c3-4703-8249-e9e53bfc7a21;A2.deed_restrictions_ccrs;0.95
63cbc279-23ad-47c7-ba7f-1f12316c9bb8;A2.general;0.45
a1864363-c5df-405c-94b6-7d20c2c69903;A2.taxation_assessments;0.99
17807c6f-9411-4553-a0eb-fb9df9928729;A2.general;0.45
a21f4d7f-ee85-42a2-b3aa-bcf9cf2f5cdb;A2.taxation_assessments;0.97
e8abf8e7-eee6-4159-ac6f-59a69cba6a01;A2.zoning_and_variances;0.99
7f31ba7f-d49b-4dab-b2b2-d5927b057bfb;A2.zoning_and_variances;0.98
ce096505-7c36-47d8-ada3-4a653f3113a5;A2.zoning_and_variances;0.99
f43a84b5-b829-45a2-b896-f4597a8dd695;A2.eminent_domain_police_power;0.97
c8cdcfe6-e136-4f0f-abfc-5ee256e6348b;A2.zoning_and_variances;0.99
da582458-0f8b-44b9-b5ea-4d07cb735a72;A2.zoning_and_variances;0.97
5d0c29c9-8c17-4ccd-94ea-84a033ee4d65;A2.title_insurance;0.97
b5c5ed02-79f7-4210-82fd-30725672af47;A2.taxation_assessments;0.99
8e992810-b3ad-4088-95c7-fee76618dbed;A2.taxation_assessments;0.98
e4aa0ae1-2e79-40f5-a456-607015474b94;A2.zoning_and_variances;0.99
e5dd073e-18bb-4c56-9b5d-ddc7ac653864;A2.environmental_regulations;0.97
f85466b4-320b-4d0f-a35e-4fbd411c1499;A2.general;0.45
8293d576-e859-4c2b-afe0-49778a6de3e0;A2.general;0.45
beeb0831-bb4b-4466-ac84-316271b21b63;A2.hoa_rules;0.94
8680bc8b-27df-4a98-b331-9b2d03953b9e;A2.general;0.45
c27c3ba3-545e-4871-9c36-7ecd0380e834;A2.general;0.45
395981c6-c12c-4b0f-8515-c05b2c9ded66;A2.deed_restrictions_ccrs;0.95
54ce5353-3cd4-4f57-937c-650613b0b5ac;A2.general;0.45
aa346bb4-8a7e-4557-8a16-9d73161481f0;A2.general;0.45
e967dc2b-5e76-4bbe-948a-f9f01b6b4239;A2.environmental_regulations;0.97
0d62b6cc-ddbc-44ff-ba42-141b1287de70;A2.general;0.45
f6263c99-2e44-4ae4-9c45-45cc0f5658b4;A2.eminent_domain_police_power;0.97
744d9a16-5aee-4d57-9f27-0fb669f13c93;A2.title_insurance;0.97
0a5ceec0-168e-4e28-8bb2-3781990ceba6;A2.environmental_regulations;0.97
230d9bc5-367a-4ad2-af4c-996a2ddd4909;A2.general;0.45
f28f009c-71e7-4b7b-beac-f58dd0af1560;A2.zoning_and_variances;0.98
369e6bbc-7228-443b-afb9-2bb737a1ea0e;A2.general;0.45
20c6f56f-9c74-4076-8208-ed974f50ff48;A2.general;0.45
a765e5ab-705b-4437-b93e-e648faa039b1;A2.general;0.45
346ae0f3-e8e0-43e8-813c-045ab6e73935;A2.general;0.45
809c7f44-6362-44d4-9fa0-b2110acea5d6;A2.general;0.45
39bf1449-422f-48f1-bb92-b308fc814e44;A2.general;0.45
5e14b6a3-e62c-4c32-95bf-27dce72b3558;A2.eminent_domain_police_power;0.99
c5e476b7-e213-4a9c-ae10-7156d2364e42;A2.deed_types;0.97
71593614-9edb-4887-8545-f92729547f7a;A2.general;0.45
ba5d9f4d-6f08-48fe-ba94-bba6544d2159;A2.title_insurance;0.98
ee70e612-de7a-4078-bfda-3ad52df09645;A2.general;0.45
efdbeb9d-d1eb-41cb-86e1-76cccc3bae4d;A2.eminent_domain_police_power;0.99
dedffdb9-ce69-4063-bb84-f4ca19c588d5;A2.eminent_domain_police_power;0.98
f4b97d82-6f42-48b9-8e22-0b4b7dac040c;A2.eminent_domain_police_power;0.98
588d7cea-3a96-4e48-9428-9a5ff5e17a67;A2.general;0.45
71631075-5dcd-476d-8bec-c409a1cdd733;A2.general;0.45
eae294a9-4c7a-496e-aee9-5a16a2967bd4;A2.title_insurance;0.97
510dc3a4-6c81-429d-ae74-1619b1ee44f7;A2.deed_restrictions_ccrs;0.95
